iter	R2	RMSE
2700	0.9261425168	12671642.07
2701	0.9261548523	12670583.82
2702	0.9261730112	12669025.85
2703	0.9261824866	12668212.82
2704	0.9261857183	12667935.51
2705	0.9261885953	12667688.63
2706	0.926194316	12667197.72
2707	0.9262014105	12666588.9
2708	0.9262106099	12665799.39
2709	0.9262163029	12665310.79
2710	0.926219466	12665039.31
2711	0.9262244802	12664608.93
2712	0.9262357152	12663644.57
2713	0.9262598361	12661573.9
2714	0.9262670051	12660958.41
2715	0.9262694657	12660747.14
2716	0.9262716387	12660560.57
2717	0.9262823571	12659640.26
2718	0.926286161	12659313.63
2719	0.9262924857	12658770.53
2720	0.9262978585	12658309.16
2721	0.9263121172	12657084.64
2722	0.9263237675	12656084.03
2723	0.9263301075	12655539.48
2724	0.9263358788	12655043.75
2725	0.9263391766	12654760.47
2726	0.9263414087	12654568.74
2727	0.9263450523	12654255.75
2728	0.9263553424	12653371.78
2729	0.9263625299	12652754.29
2730	0.9263777459	12651446.98
2731	0.9263824199	12651045.38
2732	0.9263878549	12650578.38
2733	0.9263990841	12649613.45
2734	0.9264055325	12649059.3
2735	0.9264175217	12648028.93
2736	0.926422162	12647630.12
2737	0.926430805	12646887.25
2738	0.9264356429	12646471.41
2739	0.9264397105	12646121.78
2740	0.9264460705	12645575.08
2741	0.9264574331	12644598.29
2742	0.9264599413	12644382.67
2743	0.9264671229	12643765.26
2744	0.9264751154	12643078.09
2745	0.9264798557	12642670.53
2746	0.9264825317	12642440.44
2747	0.9264881248	12641959.52
2748	0.9264917107	12641651.18
2749	0.9264954732	12641327.65
2750	0.9264980167	12641108.93
2751	0.9265053456	12640478.69
2752	0.9265121373	12639894.62
2753	0.9265153384	12639619.32
2754	0.9265219559	12639050.19
2755	0.9265334837	12638058.7
2756	0.9265350663	12637922.57
2757	0.9265401106	12637488.69
2758	0.9265475806	12636846.13
2759	0.9265500668	12636632.26
2760	0.9265519838	12636467.36
2761	0.9265576502	12635979.9
2762	0.926569676	12634945.32
2763	0.9265737702	12634593.09
2764	0.9265793866	12634109.86
2765	0.9265854385	12633589.15
2766	0.9266071412	12631721.65
2767	0.9266177591	12630807.89
2768	0.9266256754	12630126.58
2769	0.9266353006	12629298.14
2770	0.9266444295	12628512.38
2771	0.9266529154	12627781.91
2772	0.9266572125	12627412.01
2773	0.9266667354	12626592.2
2774	0.9266761397	12625782.56
2775	0.9266826252	12625224.16
2776	0.9266919224	12624423.65
2777	0.9266952463	12624137.45
2778	0.926704304	12623357.48
2779	0.9267072117	12623107.1
2780	0.9267178572	12622190.33
2781	0.9267253952	12621541.14
2782	0.9267353017	12620687.91
2783	0.9267384271	12620418.72
2784	0.9267444376	12619901
2785	0.9267492392	12619487.41
2786	0.9267548013	12619008.28
2787	0.9267630352	12618298.98
2788	0.9267662106	12618025.42
2789	0.9267716728	12617554.86
2790	0.9267754634	12617228.28
2791	0.9267775344	12617049.85
2792	0.9267820791	12616658.3
2793	0.9267854394	12616368.77
2794	0.9267882092	12616130.13
2795	0.9268060144	12614595.9
2796	0.9268138772	12613918.33
2797	0.9268194794	12613435.54
2798	0.9268299677	12612531.62
2799	0.9268400247	12611664.82
2800	0.9268450819	12611228.92
2801	0.9268509168	12610725.96
2802	0.9268541251	12610449.41
2803	0.926859201	12610011.86
2804	0.9268625333	12609724.6
2805	0.9268704724	12609040.18
2806	0.9268839376	12607879.29
2807	0.9268887478	12607464.56
2808	0.9268975695	12606703.92
2809	0.926909877	12605642.64
2810	0.9269127568	12605394.3
2811	0.9269201888	12604753.39
2812	0.9269221981	12604580.11
2813	0.9269319652	12603737.75
2814	0.92694035	12603014.58
2815	0.9269454295	12602576.46
2816	0.9269489339	12602274.18
2817	0.9269582651	12601469.28
2818	0.9269641428	12600962.24
2819	0.9269682537	12600607.61
2820	0.9269748184	12600041.27
2821	0.926981375	12599475.6
2822	0.9269884909	12598861.66
2823	0.9269945716	12598337.01
2824	0.9270014626	12597742.41
2825	0.9270057879	12597369.19
2826	0.9270096909	12597032.4
2827	0.9270110498	12596915.13
2828	0.9270147016	12596600
2829	0.927019646	12596173.32
2830	0.9270257225	12595648.92
2831	0.9270292601	12595343.61
2832	0.9270345844	12594884.09
2833	0.9270423078	12594217.49
2834	0.9270458817	12593909.02
2835	0.9270540643	12593202.72
2836	0.9270619244	12592524.23
2837	0.9270786727	12591078.38
2838	0.9270917295	12589951.09
2839	0.9270970702	12589489.96
2840	0.9271011443	12589138.17
2841	0.9271029118	12588985.56
2842	0.9271083907	12588512.46
2843	0.9271436012	12585471.64
2844	0.9271523543	12584715.59
2845	0.9271580855	12584220.54
2846	0.9271644641	12583669.54
2847	0.927186343	12581779.41
2848	0.9272039655	12580256.78
2849	0.9272133319	12579447.43
2850	0.927218859	12578969.81
2851	0.9272280533	12578175.25
2852	0.9272399295	12577148.84
2853	0.927243526	12576837.99
2854	0.9272488157	12576380.79
2855	0.9272602382	12575393.45
2856	0.9272623015	12575215.1
2857	0.9272668868	12574818.73
2858	0.9272705638	12574500.87
2859	0.9272748559	12574129.83
2860	0.9272782104	12573839.82
2861	0.9272962753	12572277.99
2862	0.9273040151	12571608.77
2863	0.9273101067	12571082.03
2864	0.927319406	12570277.89
2865	0.9273214038	12570105.13
2866	0.9273320834	12569181.55
2867	0.9273344469	12568977.15
2868	0.9273374407	12568718.22
2869	0.9273423987	12568289.42
2870	0.9273473418	12567861.88
2871	0.9273520122	12567457.92
2872	0.9273613004	12566654.5
2873	0.9273650611	12566329.19
2874	0.9273737677	12565576.02
2875	0.9273761718	12565368.04
2876	0.9273937355	12563848.51
2877	0.9273958069	12563669.3
2878	0.9274211653	12561475.06
2879	0.9274248589	12561155.42
2880	0.9274287813	12560815.98
2881	0.9274410056	12559758.02
2882	0.9274469253	12559245.67
2883	0.9274516929	12558833.02
2884	0.9274565067	12558416.35
2885	0.9274619159	12557948.14
2886	0.9274655097	12557637.05
2887	0.9274680479	12557417.33
2888	0.9274794335	12556431.71
2889	0.9274891956	12555586.56
2890	0.9274966642	12554939.93
2891	0.9275000581	12554646.07
2892	0.9275040059	12554304.25
2893	0.9275077279	12553981.98
2894	0.9275088741	12553882.73
2895	0.9275131856	12553509.4
2896	0.9275191885	12552989.58
2897	0.9275280436	12552222.75
2898	0.9275370745	12551440.64
2899	0.9275406866	12551127.81
2900	0.9275449915	12550754.96
2901	0.9275512601	12550212.03
2902	0.9275594558	12549502.14
2903	0.9275731157	12548318.87
2904	0.9275794106	12547773.55
2905	0.9275880779	12547022.67
2906	0.9275897165	12546880.71
2907	0.9275999667	12545992.62
2908	0.927603191	12545713.26
2909	0.9276052527	12545534.61
2910	0.9276125714	12544900.45
2911	0.9276202517	12544234.93
2912	0.9276256064	12543770.91
2913	0.927629631	12543422.13
2914	0.9276358317	12542884.77
2915	0.927640794	12542454.7
2916	0.9276432419	12542242.54
2917	0.9276522332	12541463.25
2918	0.9276541324	12541298.64
2919	0.9276570093	12541049.27
2920	0.9276619518	12540620.86
2921	0.9276866115	12538483.16
2922	0.9276979397	12537501.02
2923	0.9277019756	12537151.09
2924	0.9277043709	12536943.41
2925	0.9277077599	12536649.55
2926	0.9277237911	12535259.44
2927	0.9277251385	12535142.6
2928	0.9277333382	12534431.51
2929	0.9277390814	12533933.43
2930	0.9277437489	12533528.63
2931	0.9277476623	12533189.22
2932	0.9277595977	12532153.99
2933	0.9277742726	12530881.04
2934	0.9277801753	12530368.98
2935	0.9277833639	12530092.36
2936	0.9278066963	12528068.03
2937	0.92782211	12526730.55
2938	0.9278309477	12525963.62
2939	0.927834251	12525676.95
2940	0.9278373353	12525409.28
2941	0.9278452825	12524719.55
2942	0.9278481642	12524469.44
2943	0.9278552323	12523855.97
2944	0.9278610723	12523349.07
2945	0.9278697262	12522597.89
2946	0.9278773493	12521936.14
2947	0.9278846866	12521299.18
2948	0.9278915116	12520706.65
2949	0.9278931412	12520565.18
2950	0.9278989912	12520057.27
2951	0.927904415	12519586.35
2952	0.9279165746	12518530.53
2953	0.9279193024	12518293.66
2954	0.9279449233	12516068.67
2955	0.9279561584	12515092.85
2956	0.9279696324	12513922.48
2957	0.9279784273	12513158.48
2958	0.9279822531	12512826.13
2959	0.9279872525	12512391.81
2960	0.9279905571	12512104.71
2961	0.9279994192	12511334.77
2962	0.9280028204	12511039.26
2963	0.9280049832	12510851.33
2964	0.9280113466	12510298.43
2965	0.9280149162	12509988.26
2966	0.9280199028	12509554.95
2967	0.9280238918	12509208.32
2968	0.9280295577	12508715.95
2969	0.9280361075	12508146.75
2970	0.9280455175	12507328.94
2971	0.9280497191	12506963.77
2972	0.9280549319	12506510.69
2973	0.9280603307	12506041.43
2974	0.92806377	12505742.49
2975	0.9280650106	12505634.65
2976	0.9280684547	12505335.27
2977	0.9280719372	12505032.56
2978	0.9280792272	12504398.84
2979	0.9280819335	12504163.57
2980	0.9280857207	12503834.34
2981	0.9280873866	12503689.51
2982	0.9280986884	12502706.93
2983	0.9281042629	12502222.25
2984	0.9281092825	12501785.81
2985	0.9281117879	12501567.96
2986	0.9281238736	12500517.05
2987	0.9281281886	12500141.81
2988	0.9281300942	12499976.1
2989	0.9281334924	12499680.58
2990	0.9281387908	12499219.8
2991	0.9281434763	12498812.3
2992	0.9281519843	12498072.34
2993	0.9281546902	12497836.98
2994	0.9281597595	12497396.06
2995	0.9281706136	12496451.93
2996	0.9281758297	12495998.19
2997	0.9281833421	12495344.67
2998	0.9281884802	12494897.68
2999	0.9281921167	12494581.3
3000	0.9281989448	12493987.25
3001	0.9282097418	12493047.82
3002	0.9282138355	12492691.62
3003	0.9282180443	12492325.39
3004	0.928223389	12491860.31
3005	0.928228491	12491416.33
3006	0.9282318355	12491125.29
3007	0.9282390891	12490494.03
3008	0.9282454284	12489942.32
3009	0.928255133	12489097.68
3010	0.9282597405	12488696.64
3011	0.9282621516	12488486.78
3012	0.9282848816	12486508.15
3013	0.9282922483	12485866.81
3014	0.9282954761	12485585.79
3015	0.9282985169	12485321.05
3016	0.9283022028	12485000.13
3017	0.9283052961	12484730.8
3018	0.9283138383	12483987.03
3019	0.92831569	12483825.78
3020	0.9283200687	12483444.51
3021	0.9283266274	12482873.38
3022	0.9283312455	12482471.21
3023	0.9283335214	12482273.02
3024	0.9283359431	12482062.12
3025	0.9283429396	12481452.8
3026	0.928347027	12481096.82
3027	0.9283559284	12480321.53
3028	0.9283615895	12479828.45
3029	0.9283654316	12479493.78
3030	0.9283689918	12479183.67
3031	0.9283810606	12478132.35
3032	0.928385369	12477757.02
3033	0.9283869603	12477618.39
3034	0.9283902594	12477330.97
3035	0.9283959266	12476837.23
3036	0.9284065261	12475913.72
3037	0.9284183154	12474886.48
3038	0.9284237006	12474417.21
3039	0.9284251737	12474288.85
3040	0.9284310511	12473776.67
3041	0.9284368263	12473273.38
3042	0.9284421166	12472812.33
3043	0.9284490929	12472204.32
3044	0.9284550734	12471683.07
3045	0.9284604485	12471214.56
3046	0.9284726854	12470147.92
3047	0.9284814274	12469385.85
3048	0.9284869403	12468905.25
3049	0.928489685	12468665.96
3050	0.9284945306	12468243.52
3051	0.9285009711	12467681.99
3052	0.9285098082	12466911.49
3053	0.9285141857	12466529.78
3054	0.9285241583	12465660.19
3055	0.9285292379	12465217.23
3056	0.9285412822	12464166.86
3057	0.9285452664	12463819.39
3058	0.9285534421	12463106.32
3059	0.9285580273	12462706.39
3060	0.9285625611	12462310.94
3061	0.9285655902	12462046.73
3062	0.9285718135	12461503.87
3063	0.9285759293	12461144.84
3064	0.9285772843	12461026.64
3065	0.9285795181	12460831.77
3066	0.9285867734	12460198.83
3067	0.9286078141	12458363.11
3068	0.9286157975	12457666.51
3069	0.9286225081	12457080.94
3070	0.9286260622	12456770.8
3071	0.9286330124	12456164.29
3072	0.928635666	12455932.71
3073	0.9286393031	12455615.3
3074	0.9286432289	12455272.67
3075	0.928647548	12454895.72
3076	0.9286519007	12454515.83
3077	0.928656796	12454088.55
3078	0.9286852028	12451608.88
3079	0.9286893763	12451244.53
3080	0.9286928257	12450943.39
3081	0.9287012845	12450204.87
3082	0.9287040565	12449962.84
3083	0.9287110176	12449355.04
3084	0.928716485	12448877.63
3085	0.928719824	12448586.07
3086	0.9287228461	12448322.17
3087	0.9287269734	12447961.76
3088	0.9287332541	12447413.28
3089	0.9287363309	12447144.58
3090	0.9287435252	12446516.27
3091	0.928748623	12446071.04
3092	0.9287678481	12444391.83
3093	0.9287729269	12443948.18
3094	0.9287760267	12443677.4
3095	0.9287838305	12442995.67
3096	0.9287886365	12442575.81
3097	0.9287929412	12442199.73
3098	0.9288012265	12441475.85
3099	0.9288046549	12441176.31
3100	0.9288216144	12439694.4
3101	0.928826064	12439305.58
3102	0.9288374298	12438312.32
3103	0.9288403789	12438054.58
3104	0.9288455114	12437606.02
3105	0.9288552329	12436756.34
3106	0.9288580065	12436513.91
3107	0.9288594781	12436385.29
3108	0.9288639412	12435995.17
3109	0.9288685704	12435590.53
3110	0.9288708902	12435387.74
3111	0.928873927	12435122.29
3112	0.9288824924	12434373.51
3113	0.9288848822	12434164.59
3114	0.9288879886	12433893.01
3115	0.9289002526	12432820.79
3116	0.9289049335	12432411.52
3117	0.9289117133	12431818.71
3118	0.9289172012	12431338.85
3119	0.9289246997	12430683.14
3120	0.9289302299	12430199.53
3121	0.9289370672	12429601.59
3122	0.9289381724	12429504.94
3123	0.9289448822	12428918.11
3124	0.9289498176	12428486.45
3125	0.9289531788	12428192.47
3126	0.9289575497	12427810.16
3127	0.9289650135	12427157.31
3128	0.9289686474	12426839.44
3129	0.9289741005	12426362.42
3130	0.9289806919	12425785.81
3131	0.9289844807	12425454.35
3132	0.9289907366	12424907.05
3133	0.9289927734	12424728.86
3134	0.9289948821	12424544.36
3135	0.9289995129	12424139.21
3136	0.9290055187	12423613.73
3137	0.9290103585	12423190.26
3138	0.9290141692	12422856.82
3139	0.9290189622	12422437.41
3140	0.9290216574	12422201.56
3141	0.9290315267	12421337.9
3142	0.9290353799	12421000.69
3143	0.9290385884	12420719.89
3144	0.9290404981	12420552.76
3145	0.929042958	12420337.47
3146	0.9290511375	12419621.58
3147	0.9290566666	12419137.63
3148	0.9290700732	12417964.12
3149	0.9290737055	12417646.15
3150	0.9290804837	12417052.78
3151	0.9290834111	12416796.51
3152	0.9290953578	12415750.59
